codigo,codigo_dpto,codigo_mun,dpto,mun,metota,mesesc,pmesesc,meserr,centota,carg,cargElectos,cargEmpatados,cargtota,votant,pvotant,absten,pabsten,votnul,pvotnul,votnma,pvotnma,FEDERICO_GUTIÉRREZ_vot,FEDERICO_GUTIÉRREZ_pvot,RODOLFO_HERNÁNDEZ_vot,RODOLFO_HERNÁNDEZ_pvot,GUSTAVO_PETRO_vot,GUSTAVO_PETRO_pvot,SERGIO_FAJARDO_vot,SERGIO_FAJARDO_pvot,JOHN MILTON_RODRÍGUEZ_vot,JOHN MILTON_RODRÍGUEZ_pvot,ENRIQUE_GÓMEZ MARTÍNEZ_vot,ENRIQUE_GÓMEZ MARTÍNEZ_pvot,LUIS_PÉREZ_vot,LUIS_PÉREZ_pvot,INGRID_BETANCOURT_vot,INGRID_BETANCOURT_pvot,cod2,dane
3100079,21,20,VALLE,PALMIRA,740,740,100,0,279790,0,0,0,0,153010,54.68,126780,45.31,2549,1.66,198,0.12,28410,18.90,24866,16.54,83153,55.33,6710,4.46,2806,1.86,322,0.21,127,0.08,155,0.10,31079,76520
2800120,13,11,SUCRE,PALMITO,36,36,100,0,11994,0,0,0,0,6444,53.72,5550,46.27,40,0.62,14,0.21,2255,35.28,687,10.75,3207,50.18,105,1.64,60,0.93,13,0.20,0,0,4,0.06,28120,70523
2900087,16,10,TOLIMA,PALOCABILDO,21,21,100,0,8151,0,0,0,0,3955,48.52,4196,51.47,45,1.13,9,0.22,611,15.66,2097,53.75,982,25.17,56,1.43,66,1.69,8,0.20,1,0.02,3,0.07,29087,73520
2500064,20,15,NORTE DE SAN,PAMPLONA,114,114,100,0,48216,0,0,0,0,28156,58.39,20060,41.60,307,1.09,23,0.08,4026,14.46,14921,53.62,7175,25.78,742,2.66,402,1.44,37,0.13,4,0.01,15,0.05,25064,54518
2500067,12,6,NORTE DE SAN,PAMPLONITA,12,12,100,0,4240,0,0,0,0,2923,68.93,1317,31.06,25,0.85,4,0.13,598,20.66,2013,69.55,182,6.28,41,1.41,19,0.65,8,0.27,0,0,3,0.10,25067,54520
5000087,14,3,GUAINIA,PANA PANA (CAMPO ALEGRE),3,3,100,0,463,0,0,0,0,165,35.63,298,64.36,1,0.60,0,0,21,12.80,25,15.24,92,56.09,20,12.19,0,0,3,1.82,0,0,0,0,50087,94887
8800655,26,16,CONSULADOS,PANAMA,61,61,100,0,22572,0,0,0,0,7154,31.69,15418,68.30,11,0.15,2,0.02,3766,52.73,1162,16.27,1537,21.52,534,7.47,53,0.74,25,0.35,2,0.02,8,0.11,88655,27810
1500196,15,7,CUNDINAMARCA,PANDI,11,11,100,0,4271,0,0,0,0,2515,58.88,1756,41.11,22,0.87,7,0.27,266,10.69,1373,55.22,744,29.92,64,2.57,12,0.48,1,0.04,0,0,3,0.12,15196,25524
0700187,12,3,BOYACA,PANQUEBA,4,4,100,0,1573,0,0,0,0,824,52.38,749,47.61,6,0.72,1,0.12,107,13.09,576,70.50,107,13.09,13,1.59,3,0.36,2,0.24,2,0.24,0,0,07187,15522
8800665,3,3,CONSULADOS,PARAGUAY,7,7,100,0,549,0,0,0,0,222,40.43,327,59.56,0,0,0,0,114,51.35,38,17.11,44,19.81,18,8.10,4,1.80,0,0,1,0.45,0,0,88665,27810
2700157,10,6,SANTANDER,PARAMO,10,10,100,0,3778,0,0,0,0,2747,72.71,1031,27.28,8,0.29,2,0.07,146,5.33,2302,84.10,243,8.87,15,0.54,8,0.29,3,0.10,0,0,0,0,27157,68533
1500198,12,8,CUNDINAMARCA,PARATEBUENO (LA NAGUAYA),23,23,100,0,7591,0,0,0,0,4476,58.96,3115,41.03,32,0.71,3,0.06,338,7.61,3408,76.73,575,12.94,44,0.99,42,0.94,7,0.15,0,0,1,0.02,15198,25530
1500199,14,7,CUNDINAMARCA,PASCA,21,21,100,0,8211,0,0,0,0,4886,59.5,3325,40.49,53,1.08,5,0.10,389,8.05,2110,43.70,2104,43.57,104,2.15,22,0.45,21,0.43,5,0.10,5,0.10,15199,25535
2300001,21,19,NARIÑO,PASTO,798,798,100,0,307774,0,0,0,0,198689,64.55,109085,35.44,2732,1.37,194,0.09,26868,13.72,17460,8.91,138318,70.65,6824,3.48,1742,0.88,459,0.23,107,0.05,204,0.10,23001,52001
1100058,37,19,CAUCA,PATIA (EL BORDO),82,82,100,0,27314,0,0,0,0,14668,53.7,12646,46.29,298,2.03,73,0.49,1371,9.58,1144,8.00,11081,77.50,216,1.51,162,1.13,26,0.18,4,0.02,13,0.09,11058,19532
0700190,22,13,BOYACA,PAUNA,19,19,100,0,6830,0,0,0,0,3815,55.85,3015,44.14,25,0.65,8,0.20,344,9.09,2580,68.21,732,19.35,50,1.32,28,0.74,9,0.23,0,0,5,0.13,07190,15531
0700193,15,6,BOYACA,PAYA,6,6,100,0,1574,0,0,0,0,935,59.4,639,40.59,7,0.74,3,0.32,78,8.43,682,73.72,108,11.67,23,2.48,3,0.32,5,0.54,1,0.10,7,0.75,07193,15533
4600680,14,12,CASANARE,PAZ DE ARIPORO (MORENO),74,74,100,0,26437,0,0,0,0,15262,57.72,11175,42.27,149,0.97,28,0.18,2084,13.81,9843,65.25,2560,16.97,189,1.25,208,1.37,31,0.20,4,0.02,11,0.07,46680,85250
0700199,13,6,BOYACA,PAZ DE RIO,12,12,100,0,4103,0,0,0,0,2336,56.93,1767,43.06,27,1.15,3,0.12,310,13.44,779,33.78,1045,45.31,115,4.98,15,0.65,8,0.34,2,0.08,1,0.04,07199,15537
2100046,11,8,MAGDALENA,PEDRAZA,28,28,100,0,10090,0,0,0,0,3752,37.18,6338,62.81,32,0.85,9,0.23,1913,51.54,176,4.74,1481,39.90,72,1.94,12,0.32,18,0.48,5,0.13,4,0.10,21046,47541
1200700,21,12,CESAR,PELAYA,42,42,100,0,15736,0,0,0,0,8033,51.04,7703,48.95,52,0.64,12,0.14,805,10.10,5110,64.12,1780,22.33,50,0.62,127,1.59,16,0.20,5,0.06,4,0.05,12700,20550
0900085,14,11,CALDAS,PENSILVANIA,49,49,100,0,16550,0,0,0,0,9103,55,7447,44.99,145,1.59,52,0.57,3567,40.05,3435,38.56,1341,15.05,252,2.82,35,0.39,30,0.33,6,0.06,8,0.08,09085,17541
0100196,16,7,ANTIOQUIA,PEÑOL,45,45,100,0,17724,0,0,0,0,9836,55.49,7888,44.50,108,1.09,24,0.24,5579,57.49,1867,19.23,1479,15.24,489,5.03,60,0.61,43,0.44,16,0.16,7,0.07,01196,5541
0100199,15,10,ANTIOQUIA,PEQUE,20,20,100,0,6489,0,0,0,0,2876,44.32,3613,55.67,42,1.46,15,0.52,1228,43.56,797,28.27,561,19.90,161,5.71,14,0.49,16,0.56,1,0.03,2,0.07,01199,5543
2400001,20,17,RISARALDA,PEREIRA,1118,1118,100,0,435932,0,0,0,0,250165,57.38,185767,42.61,3929,1.57,399,0.15,63590,25.86,70945,28.85,88884,36.15,13717,5.57,2716,1.10,493,0.20,146,0.05,219,0.08,24001,66001
8800670,14,9,CONSULADOS,PERU,22,22,100,0,6484,0,0,0,0,2431,37.49,4053,62.50,8,0.32,0,0,1049,43.29,415,17.12,649,26.78,253,10.44,23,0.94,9,0.37,1,0.04,3,0.12,88670,27810
0700202,17,10,BOYACA,PESCA,18,18,100,0,6430,0,0,0,0,3553,55.25,2877,44.74,26,0.73,7,0.19,419,11.90,2306,65.51,669,19.00,77,2.18,6,0.17,11,0.31,0,0,1,0.02,07202,15542
1100060,33,13,CAUCA,PIAMONTE,23,23,100,0,6180,0,0,0,0,2707,43.8,3473,56.19,40,1.47,7,0.25,215,8.08,856,32.18,1464,55.03,33,1.24,18,0.67,13,0.48,0,0,4,0.15,11060,19533
2700160,23,19,SANTANDER,PIEDECUESTA,326,326,100,0,121462,0,0,0,0,88283,72.68,33179,27.31,338,0.38,18,0.02,5744,6.53,64990,73.91,15212,17.30,726,0.82,644,0.73,111,0.12,8,0.01,14,0.01,27160,68547
2900088,11,9,TOLIMA,PIEDRAS,17,17,100,0,5714,0,0,0,0,3165,55.39,2549,44.60,33,1.04,3,0.09,532,17.00,1264,40.39,1232,39.37,37,1.18,11,0.35,7,0.22,1,0.03,3,0.09,29088,73547
1100061,32,19,CAUCA,PIENDAMO,91,91,100,0,30600,0,0,0,0,15875,51.87,14725,48.12,329,2.07,63,0.39,2772,17.90,3279,21.17,7594,49.04,650,4.19,730,4.71,47,0.30,14,0.09,23,0.14,11061,19548
2600070,12,8,QUINDIO,PIJAO,18,18,100,0,6060,0,0,0,0,2965,48.92,3095,51.07,61,2.05,13,0.43,855,29.57,1093,37.80,734,25.38,105,3.63,23,0.79,8,0.27,0,0,1,0.03,26070,63548
2100048,14,9,MAGDALENA,PIJIÑO DEL CARMEN,31,31,100,0,9368,0,0,0,0,4416,47.13,4952,52.86,32,0.72,10,0.22,1577,36.05,1077,24.62,1534,35.07,62,1.41,53,1.21,9,0.20,3,0.06,3,0.06,21048,47545
2700163,12,6,SANTANDER,PINCHOTE,10,10,100,0,3582,0,0,0,0,2597,72.5,985,27.49,3,0.11,0,0,178,6.86,2011,77.52,353,13.60,26,1.00,8,0.30,1,0.03,0,0,0,0,27163,68549
0500059,21,14,BOLIVAR,PINILLOS,56,56,100,0,18119,0,0,0,0,7605,41.97,10514,58.02,64,0.84,12,0.15,4536,60.24,633,8.40,1780,23.64,98,1.30,424,5.63,16,0.21,4,0.05,3,0.03,05059,13549
0300031,13,7,ATLANTICO,PIOJO,16,16,100,0,5652,0,0,0,0,2414,42.71,3238,57.28,13,0.53,4,0.16,1066,44.47,128,5.34,1147,47.85,22,0.91,18,0.75,1,0.04,1,0.04,0,0,03031,8549
0700205,13,2,BOYACA,PISBA,3,3,100,0,1176,0,0,0,0,660,56.12,516,43.87,7,1.06,1,0.15,124,19.01,354,54.29,140,21.47,13,1.99,4,0.61,6,0.92,2,0.30,3,0.46,07205,15550
1900058,16,9,HUILA,PITAL,27,27,100,0,10100,0,0,0,0,5842,57.84,4258,42.15,22,0.37,8,0.13,944,16.24,3417,58.79,1294,22.26,68,1.16,21,0.36,6,0.10,2,0.03,3,0.05,19058,41548
1900061,14,11,HUILA,PITALITO,265,265,100,0,104875,0,0,0,0,57526,54.85,47349,45.14,617,1.07,66,0.11,7473,13.14,27093,47.66,19191,33.76,1046,1.84,979,1.72,105,0.18,23,0.04,51,0.08,19061,41551
2100049,15,11,MAGDALENA,PIVIJAY,82,82,100,0,30229,0,0,0,0,12212,40.39,18017,59.60,97,0.79,19,0.15,3193,26.39,1098,9.07,7158,59.17,140,1.15,285,2.35,28,0.23,24,0.19,9,0.07,21049,47551
2900089,12,10,TOLIMA,PLANADAS,62,62,100,0,22894,0,0,0,0,10010,43.72,12884,56.27,174,1.73,44,0.43,1605,16.39,4768,48.69,2617,26.72,235,2.39,357,3.64,37,0.37,4,0.04,15,0.15,29089,73555
1300028,13,10,CORDOBA,PLANETA RICA,135,135,100,0,55305,0,0,0,0,24893,45.01,30412,54.98,200,0.80,43,0.17,6297,25.54,5267,21.36,11994,48.65,375,1.52,341,1.38,31,0.12,8,0.03,9,0.03,13028,23555
2100052,20,13,MAGDALENA,PLATO,112,112,100,0,42312,0,0,0,0,18113,42.8,24199,57.19,148,0.81,39,0.21,5388,30.05,2306,12.86,9574,53.40,218,1.21,180,1.00,31,0.17,3,0.01,10,0.05,21052,47555
2300098,14,12,NARIÑO,POLICARPA,35,35,100,0,11571,0,0,0,0,6071,52.46,5500,47.53,65,1.07,14,0.23,144,2.40,270,4.50,5385,89.86,46,0.76,24,0.40,13,0.21,1,0.01,11,0.18,23098,52540
8800675,2,2,CONSULADOS,POLONIA,7,7,100,0,408,0,0,0,0,209,51.22,199,48.77,0,0,0,0,37,17.70,18,8.61,131,62.67,17,8.13,0,0,4,1.91,0,0,0,0,88675,27810
0300034,15,11,ATLANTICO,POLONUEVO,37,37,100,0,14013,0,0,0,0,7209,51.44,6804,48.55,62,0.86,15,0.20,1734,24.31,520,7.29,4582,64.24,96,1.34,24,0.33,25,0.35,2,0.02,4,0.05,03034,8558
0300035,12,10,ATLANTICO,PONEDERA,53,53,100,0,19791,0,0,0,0,7563,38.21,12228,61.78,64,0.84,23,0.30,2534,33.89,1037,13.87,3575,47.81,151,2.01,25,0.33,18,0.24,2,0.02,8,0.10,03035,8560
1100001,24,20,CAUCA,POPAYAN,653,653,100,0,254131,0,0,0,0,158829,62.49,95302,37.50,2389,1.50,187,0.11,29536,18.90,19583,12.53,95465,61.09,5986,3.83,2037,1.30,269,0.17,75,0.04,127,0.08,11001,19001
4600700,17,9,CASANARE,PORE,23,23,100,0,8043,0,0,0,0,4853,60.33,3190,39.66,39,0.80,8,0.16,629,13.08,3314,68.95,693,14.41,37,0.76,91,1.89,3,0.06,1,0.02,1,0.02,46700,85263
8800680,3,3,CONSULADOS,PORTUGAL,9,9,100,0,1173,0,0,0,0,631,53.79,542,46.20,0,0,0,0,156,24.72,74,11.72,310,49.12,71,11.25,6,0.95,3,0.47,0,0,0,0,88680,27810
2300100,19,9,NARIÑO,POTOSI,31,31,100,0,9888,0,0,0,0,4631,46.83,5257,53.16,41,0.88,13,0.28,531,11.60,1103,24.09,2724,59.51,100,2.18,18,0.39,10,0.21,3,0.06,4,0.08,23100,52560
3100082,15,13,VALLE,PRADERA,121,121,100,0,42039,0,0,0,0,24096,57.31,17943,42.68,600,2.49,41,0.17,3208,13.67,3660,15.60,14989,63.90,525,2.23,502,2.14,35,0.14,16,0.06,14,0.05,31082,76563
2900091,10,8,TOLIMA,PRADO,23,23,100,0,7984,0,0,0,0,4057,50.81,3927,49.18,43,1.05,11,0.27,665,16.61,2321,57.98,885,22.10,58,1.44,22,0.54,7,0.17,2,0.04,3,0.07,29091,73563
2300101,10,6,NARIÑO,PROVIDENCIA,13,13,100,0,4820,0,0,0,0,2938,60.95,1882,39.04,10,0.34,6,0.20,240,8.21,97,3.31,2511,85.93,21,0.71,8,0.27,8,0.27,1,0.03,2,0.06,23101,52565
5600004,9,4,SAN ANDRES,PROVIDENCIA,12,12,100,0,4523,0,0,0,0,1157,25.58,3366,74.41,5,0.43,0,0,360,31.25,137,11.89,565,49.04,30,2.60,24,2.08,0,0,7,0.60,0,0,56004,88564
1200720,19,13,CESAR,PUEBLO BELLO,56,56,100,0,21214,0,0,0,0,7231,34.08,13983,65.91,77,1.06,16,0.22,1054,14.76,2363,33.10,3340,46.79,107,1.49,152,2.12,23,0.32,6,0.08,14,0.19,12720,20570
1300031,20,11,CORDOBA,PUEBLO NUEVO,78,78,100,0,25981,0,0,0,0,12415,47.78,13566,52.21,74,0.59,34,0.27,3805,30.91,2628,21.35,5394,43.82,231,1.87,111,0.90,21,0.17,1,0.01,4,0.03,13031,23570
2400070,16,11,RISARALDA,PUEBLO RICO,32,32,100,0,11010,0,0,0,0,4416,40.1,6594,59.89,85,1.92,32,0.72,712,16.56,896,20.84,2478,57.64,99,2.30,26,0.60,12,0.27,5,0.11,9,0.20,24070,66572
0100202,10,6,ANTIOQUIA,PUEBLORRICO,19,19,100,0,7440,0,0,0,0,3524,47.36,3916,52.63,38,1.07,7,0.19,2063,59.29,618,17.76,606,17.41,114,3.27,6,0.17,9,0.25,3,0.08,6,0.17,01202,5576
2100055,13,10,MAGDALENA,PUEBLOVIEJO,59,59,100,0,21704,0,0,0,0,7743,35.67,13961,64.32,99,1.27,26,0.33,2344,30.76,1086,14.25,3648,47.88,162,2.12,234,3.07,30,0.39,1,0.01,6,0.07,21055,47570
2700166,15,12,SANTANDER,PUENTE NACIONAL,41,41,100,0,12996,0,0,0,0,7960,61.24,5036,38.75,38,0.47,7,0.08,692,8.74,5091,64.32,1921,24.27,84,1.06,57,0.72,8,0.10,2,0.02,1,0.01,27166,68572
2300103,14,10,NARIÑO,PUERRES,22,22,100,0,7736,0,0,0,0,4816,62.25,2920,37.74,48,0.99,7,0.14,610,12.81,479,10.06,3508,73.68,78,1.63,5,0.10,3,0.06,0,0,4,0.08,23103,52573
6000030,10,1,AMAZONAS,PUERTO ALEGRIA,1,1,100,0,290,0,0,0,0,83,28.62,207,71.37,0,0,2,2.40,7,8.64,18,22.22,52,64.19,3,3.70,0,0,0,0,0,0,0,0,60030,91530
6000040,7,2,AMAZONAS,PUERTO ARICA,2,2,100,0,495,0,0,0,0,154,31.11,341,68.88,0,0,2,1.29,25,16.44,27,17.76,94,61.84,2,1.31,0,0,1,0.65,0,0,3,1.97,60040,91536
6400002,21,17,PUTUMAYO,PUERTO ASIS,133,133,100,0,48914,0,0,0,0,24522,50.13,24392,49.86,463,1.88,91,0.37,1805,7.53,4709,19.64,16046,66.94,379,1.58,363,1.51,41,0.17,17,0.07,39,0.16,64002,86568
0100205,17,14,ANTIOQUIA,PUERTO BERRIO,98,98,100,0,35222,0,0,0,0,14929,42.38,20293,57.61,270,1.80,40,0.26,4761,32.56,5148,35.21,3775,25.82,446,3.05,140,0.95,42,0.28,7,0.04,6,0.04,01205,5579
0700214,16,11,BOYACA,PUERTO BOYACA,104,104,100,0,37884,0,0,0,0,22693,59.9,15191,40.09,533,2.34,62,0.27,3489,15.78,12306,55.68,5044,22.82,424,1.91,503,2.27,32,0.14,12,0.05,11,0.04,07214,15572
6400026,12,9,PUTUMAYO,PUERTO CAICEDO,28,28,100,0,9887,0,0,0,0,4980,50.36,4907,49.63,85,1.70,6,0.12,354,7.24,468,9.57,3872,79.19,68,1.39,24,0.49,4,0.08,2,0.04,4,0.08,64026,86569
7200001,13,11,VICHADA,PUERTO CARREÑO,55,55,100,0,19729,0,0,0,0,7252,36.75,12477,63.24,97,1.33,16,0.22,1759,24.63,2732,38.26,2052,28.74,309,4.32,118,1.65,18,0.25,3,0.04,7,0.09,72001,99001
0300037,13,10,ATLANTICO,PUERTO COLOMBIA,97,97,100,0,36866,0,0,0,0,18344,49.75,18522,50.24,68,0.37,17,0.09,5101,27.93,2631,14.40,9565,52.38,551,3.01,82,0.44,34,0.18,8,0.04,21,0.11,03037,8573
5000090,12,3,GUAINIA,PUERTO COLOMBIA,5,5,100,0,1258,0,0,0,0,218,17.32,1040,82.67,1,0.45,1,0.45,106,49.07,25,11.57,57,26.38,8,3.70,4,1.85,5,2.31,2,0.92,1,0.46,50090,94884
5200047,14,9,META,PUERTO CONCORDIA,20,20,100,0,7097,0,0,0,0,3453,48.65,3644,51.34,37,1.07,9,0.26,213,6.25,1854,54.41,1217,35.72,25,0.73,31,0.90,10,0.29,2,0.05,6,0.17,52047,50450
1300033,18,12,CORDOBA,PUERTO ESCONDIDO,56,56,100,0,19217,0,0,0,0,7648,39.79,11569,60.20,28,0.36,16,0.20,2708,35.61,1054,13.86,3463,45.54,168,2.20,84,1.10,37,0.48,3,0.03,1,0.01,13033,23574
5200043,23,14,META,PUERTO GAITAN,118,118,100,0,43202,0,0,0,0,25171,58.26,18031,41.73,716,2.84,59,0.23,1169,4.79,13758,56.39,8258,33.84,198,0.81,384,1.57,151,0.61,19,0.07,30,0.12,52043,50568
6400025,11,10,PUTUMAYO,PUERTO GUZMAN,38,38,100,0,12213,0,0,0,0,4845,39.67,7368,60.32,90,1.85,27,0.55,432,9.13,1158,24.49,2854,60.36,97,2.05,31,0.65,20,0.42,4,0.08,8,0.16,64025,86571
6400004,19,14,PUTUMAYO,PUERTO LEGUIZAMO,44,44,100,0,15332,0,0,0,0,5451,35.55,9881,64.44,98,1.79,20,0.36,1268,23.77,1297,24.32,2312,43.35,155,2.90,164,3.07,19,0.35,4,0.07,11,0.20,64004,86573
1300032,20,12,CORDOBA,PUERTO LIBERTADOR,85,85,100,0,29915,0,0,0,0,14200,47.46,15715,52.53,133,0.93,32,0.22,1696,12.08,1994,14.20,9650,68.75,202,1.43,231,1.64,23,0.16,9,0.06,9,0.06,13032,23580
5200048,13,9,META,PUERTO LLERAS,21,21,100,0,7098,0,0,0,0,3742,52.71,3356,47.28,41,1.09,5,0.13,318,8.60,2467,66.74,764,20.67,36,0.97,37,1.00,9,0.24,2,0.05,2,0.05,52048,50577
5200045,15,11,META,PUERTO LOPEZ,71,71,100,0,25067,0,0,0,0,14674,58.53,10393,41.46,176,1.19,18,0.12,2070,14.29,8938,61.72,2976,20.55,179,1.23,97,0.66,11,0.07,1,0.01,5,0.03,52045,50573
0100168,14,9,ANTIOQUIA,PUERTO NARE-LA MAGDALENA,34,34,100,0,12142,0,0,0,0,6060,49.9,6082,50.09,74,1.22,15,0.24,1540,25.79,1807,30.26,2307,38.63,151,2.52,74,1.23,20,0.33,2,0.03,2,0.03,01168,5585
6000007,16,9,AMAZONAS,PUERTO NARIÑO,14,14,100,0,4817,0,0,0,0,2236,46.41,2581,53.58,17,0.76,9,0.40,437,19.77,231,10.45,1408,63.71,58,2.62,13,0.58,11,0.49,4,0.18,3,0.13,60007,91540
2700167,16,8,SANTANDER,PUERTO PARRA,17,17,100,0,6279,0,0,0,0,3063,48.78,3216,51.21,42,1.37,5,0.16,376,12.46,2086,69.16,453,15.01,40,1.32,30,0.99,8,0.26,0,0,1,0.03,27167,68573
4400009,16,12,CAQUETA,PUERTO RICO,53,53,100,0,19680,0,0,0,0,7930,40.29,11750,59.70,124,1.56,26,0.32,953,12.24,3853,49.52,2345,30.14,118,1.51,233,2.99,25,0.32,4,0.05,16,0.20,44009,18592
5200049,16,10,META,PUERTO RICO,26,26,100,0,9276,0,0,0,0,4867,52.46,4409,47.53,110,2.26,13,0.26,249,5.24,2657,56.00,1645,34.67,32,0.67,53,1.11,13,0.27,0,0,3,0.06,52049,50590
8800683,6,6,CONSULADOS,PUERTO RICO,10,10,100,0,1730,0,0,0,0,854,49.36,876,50.63,0,0,0,0,435,50.93,74,8.66,270,31.61,62,7.25,5,0.58,5,0.58,0,0,0,0,88683,27810
4000020,8,5,ARAUCA,PUERTO RONDON,10,10,100,0,3893,0,0,0,0,1438,36.93,2455,63.06,11,0.76,7,0.48,384,27.04,859,60.49,125,8.80,16,1.12,23,1.61,2,0.14,0,0,0,0,40020,81591
1500202,15,9,CUNDINAMARCA,PUERTO SALGAR,35,35,100,0,13272,0,0,0,0,6940,52.29,6332,47.70,138,1.98,8,0.11,1487,21.88,3176,46.74,1810,26.64,116,1.70,91,1.33,9,0.13,1,0.01,3,0.04,15202,25572
2500069,17,12,NORTE DE SAN,PUERTO SANTANDER,48,48,100,0,18690,0,0,0,0,4782,25.58,13908,74.41,31,0.64,9,0.18,1239,26.12,2912,61.40,420,8.85,63,1.32,64,1.34,7,0.14,2,0.04,2,0.04,25069,54553
6000021,12,2,AMAZONAS,PUERTO SANTANDER,2,2,100,0,593,0,0,0,0,149,25.12,444,74.87,0,0,0,0,27,18.12,14,9.39,98,65.77,5,3.35,1,0.67,4,2.68,0,0,0,0,60021,91669
1100064,22,17,CAUCA,PUERTO TEJADA,85,85,100,0,34452,0,0,0,0,21103,61.25,13349,38.74,478,2.26,50,0.23,1361,6.61,992,4.82,17105,83.13,339,1.64,373,1.81,28,0.13,17,0.08,9,0.04,11064,19573
0100206,13,9,ANTIOQUIA,PUERTO TRIUNFO,43,43,100,0,15053,0,0,0,0,8020,53.27,7033,46.72,59,0.73,10,0.12,1931,24.28,4518,56.82,1194,15.01,150,1.88,61,0.76,17,0.21,1,0.01,5,0.06,01206,5591
2700169,17,13,SANTANDER,PUERTO WILCHES,74,74,100,0,24719,0,0,0,0,14420,58.33,10299,41.66,195,1.35,21,0.14,1268,8.92,6436,45.31,5907,41.58,121,0.85,289,2.03,18,0.12,5,0.03,13,0.09,27169,68575
1500205,14,6,CUNDINAMARCA,PULI,9,9,100,0,2838,0,0,0,0,1328,46.79,1510,53.20,7,0.52,4,0.30,225,17.08,800,60.74,244,18.52,21,1.59,12,0.91,1,0.07,0,0,1,0.07,15205,25580
2300106,12,8,NARIÑO,PUPIALES,40,40,100,0,15266,0,0,0,0,8629,56.52,6637,43.47,180,2.08,25,0.28,828,9.82,2358,27.99,4801,56.99,193,2.29,13,0.15,18,0.21,3,0.03,13,0.15,23106,52585
1100067,17,13,CAUCA,PURACE (COCONUCO),26,26,100,0,9598,0,0,0,0,4683,48.79,4915,51.20,94,2.00,17,0.36,816,17.84,499,10.91,3029,66.25,91,1.99,22,0.48,9,0.19,1,0.02,8,0.17,11067,19585
2900094,14,10,TOLIMA,PURIFICACION,56,56,100,0,20377,0,0,0,0,11544,56.65,8833,43.34,202,1.74,32,0.27,2246,19.85,4409,38.98,4170,36.87,231,2.04,42,0.37,29,0.25,3,0.02,8,0.07,29094,73585
1300034,21,13,CORDOBA,PURISIMA,39,39,100,0,14379,0,0,0,0,6444,44.81,7935,55.18,48,0.74,13,0.20,2257,35.35,1307,20.47,2542,39.82,89,1.39,85,1.33,20,0.31,2,0.03,1,0.01,13034,23586
1500208,19,7,CUNDINAMARCA,QUEBRADANEGRA,12,12,100,0,4228,0,0,0,0,2738,64.75,1490,35.24,11,0.40,5,0.18,613,22.52,1691,62.12,290,10.65,50,1.83,48,1.76,4,0.14,0,0,0,0,15208,25592
1500211,12,5,CUNDINAMARCA,QUETAME,15,15,100,0,5758,0,0,0,0,3801,66.01,1957,33.98,36,0.94,4,0.10,368,9.78,2240,59.55,1032,27.43,49,1.30,17,0.45,9,0.23,3,0.07,0,0,15211,25594
1700001,25,18,CHOCO,QUIBDO,239,239,100,0,87112,0,0,0,0,40779,46.81,46333,53.18,1175,2.88,646,1.58,5735,14.72,2427,6.22,28234,72.47,1230,3.15,387,0.99,104,0.26,34,0.08,34,0.08,17001,27001
2600080,14,13,QUINDIO,QUIMBAYA,78,78,100,0,30914,0,0,0,0,15742,50.92,15172,49.07,354,2.24,58,0.36,4230,27.59,5006,32.65,4961,32.36,602,3.92,92,0.60,52,0.33,5,0.03,16,0.10,26080,63594
2400078,14,12,RISARALDA,QUINCHIA,57,57,100,0,21064,0,0,0,0,11645,55.28,9419,44.71,421,3.61,104,0.89,2122,19.08,3370,30.30,4491,40.38,556,5.00,90,0.80,40,0.35,10,0.08,20,0.17,24078,66594
0700215,14,9,BOYACA,QUIPAMA,16,16,100,0,5008,0,0,0,0,2281,45.54,2727,54.45,23,1.00,8,0.35,283,12.57,1578,70.13,313,13.91,35,1.55,18,0.80,5,0.22,2,0.08,3,0.13,07215,15580
1500214,13,6,CUNDINAMARCA,QUIPILE,18,18,100,0,6138,0,0,0,0,3239,52.76,2899,47.23,22,0.67,9,0.27,740,23.06,1814,56.54,479,14.93,74,2.30,49,1.52,12,0.37,2,0.06,2,0.06,15214,25596
2500070,17,11,NORTE DE SAN,RAGONVALIA,28,28,100,0,9972,0,0,0,0,3384,33.93,6588,66.06,23,0.67,13,0.38,1105,33.00,1955,58.39,180,5.37,36,1.07,29,0.86,7,0.20,0,0,0,0,25070,54599
0700217,16,11,BOYACA,RAMIRIQUI,25,25,100,0,9036,0,0,0,0,5291,58.55,3745,41.44,41,0.77,6,0.11,410,7.81,3350,63.88,1276,24.33,117,2.23,14,0.26,19,0.36,1,0.01,3,0.05,07217,15599
0700220,21,8,BOYACA,RAQUIRA,14,14,100,0,5084,0,0,0,0,3333,65.55,1751,34.44,18,0.54,6,0.18,230,6.95,2188,66.12,724,21.87,93,2.81,9,0.27,13,0.39,0,0,1,0.03,07220,15600
4600760,12,4,CASANARE,RECETOR,5,5,100,0,1204,0,0,0,0,798,66.27,406,33.72,9,1.12,0,0,86,10.89,521,66.03,154,19.51,4,0.50,17,2.15,1,0.12,0,0,0,0,46760,85279
0500063,16,7,BOLIVAR,REGIDOR,15,15,100,0,5091,0,0,0,0,2199,43.19,2892,56.80,12,0.54,4,0.18,452,20.70,587,26.88,1091,49.97,26,1.19,5,0.22,11,0.50,0,0,1,0.04,05063,13580
